subject	state	block	R_peak	T_delay
002	FA	02	264.778	0.109
002	FA	02	265.551	0.102
002	FA	02	266.306	0.428
002	FA	02	266.999	0.134
002	FA	02	267.687	0.126
002	FA	02	268.394	0.1
002	FA	02	269.119	0.12
002	FA	02	269.872	0.109
002	FA	02	270.672	0.135
002	FA	02	271.438	0.495
002	FA	02	272.164	0.472
002	FA	02	272.892	0.129
002	FA	02	273.613	0.489
002	FA	02	274.333	0.128
002	FA	02	275.071	0.497
002	FA	02	275.803	0.1
002	FA	02	276.511	0.475
002	FA	02	277.195	0.127
002	FA	02	277.9	0.446
002	FA	02	278.615	0.118
002	FA	02	279.294	0.1
002	FA	02	279.951	0.352
002	FA	02	280.597	0.111
002	FA	02	281.257	0.112
002	FA	02	281.935	0.488
002	FA	02	282.678	0.492
002	FA	02	283.465	0.122
002	FA	02	284.272	0.471
002	FA	02	285.048	0.145
002	FA	02	285.742	0.447
002	FA	02	286.407	0.302
002	FA	02	287.071	0.454
002	FA	02	287.745	0.102
002	FA	02	288.443	0.491
002	FA	02	289.183	0.496
002	FA	02	289.946	0.498
002	FA	02	290.698	0.11
002	FA	02	291.448	0.495
002	FA	02	292.17	0.11
002	FA	02	292.86	0.432
002	FA	02	293.561	0.114
002	FA	02	294.268	0.101
002	FA	02	295.008	0.117
002	FA	02	295.778	0.108
002	FA	02	296.561	0.492
002	FA	02	297.313	0.113
002	FA	02	298.023	0.108
002	FA	02	298.75	0.381
002	FA	02	299.485	0.158
002	FA	02	300.236	0.476
002	FA	02	301.022	0.489
002	FA	02	301.829	0.462
002	FA	02	302.608	0.499
002	FA	02	303.364	0.1
002	FA	02	304.125	0.1
002	FA	02	304.881	0.312
002	FA	02	305.652	0.117
002	FA	02	306.414	0.108
002	FA	02	307.138	0.496
002	FA	02	307.869	0.125
002	FA	02	308.618	0.13
002	FA	02	309.382	0.103
002	FA	02	310.202	0.442
002	FA	02	311.031	0.109
002	FA	02	311.852	0.101
002	FA	02	312.62	0.111
002	FA	02	313.351	0.104
002	FA	02	314.08	0.1
002	FA	02	314.806	0.485
002	FA	02	315.546	0.488
002	FA	02	316.311	0.101
002	FA	02	317.08	0.168
002	FA	02	317.805	0.489
002	FA	02	318.543	0.475
002	FA	02	319.306	0.127
002	FA	02	320.108	0.105
002	FA	02	320.947	0.148
002	FA	02	321.782	0.117
002	FA	02	322.588	0.107
002	FA	02	323.325	0.132
002	FA	02	324.02	0.495
002	FA	02	324.72	0.101
002	FA	02	325.418	0.499
002	FA	02	326.122	0.436
002	FA	02	326.849	0.41
002	FA	02	327.552	0.109
002	FA	02	328.232	0.106
002	FA	02	328.924	0.117
002	FA	02	329.638	0.424
002	FA	02	330.387	0.133
002	FA	02	331.178	0.486
002	FA	02	331.974	0.148
002	FA	02	332.744	0.308
002	FA	02	333.469	0.109
002	FA	02	334.21	0.144
002	FA	02	334.95	0.395
002	FA	02	335.696	0.121
002	FA	02	336.435	0.149
002	FA	02	337.124	0.119
002	FA	02	337.81	0.498
002	FA	02	338.511	0.101
002	FA	02	339.204	0.472
002	FA	02	339.92	0.125
002	FA	02	340.697	0.496
002	FA	02	341.505	0.495
002	FA	02	342.31	0.124
002	FA	02	343.087	0.293
002	FA	02	343.85	0.478
002	FA	02	344.631	0.156
002	FA	02	345.445	0.122
002	FA	02	346.267	0.498
002	FA	02	347.088	0.112
002	FA	02	347.86	0.103
002	FA	02	348.568	0.135
002	FA	02	349.25	0.114
002	FA	02	349.933	0.13
002	FA	02	350.619	0.488
002	FA	02	351.329	0.101
002	FA	02	352.078	0.487
002	FA	02	352.817	0.104
002	FA	02	353.547	0.102
002	FA	02	354.243	0.123
002	FA	02	354.916	0.103
002	FA	02	355.591	0.111
002	FA	02	356.267	0.118
002	FA	02	356.98	0.489
002	FA	02	357.768	0.112
002	FA	02	358.608	0.114
002	FA	02	359.463	0.439
002	FA	02	360.251	0.117
002	FA	02	360.954	0.472
002	FA	02	361.658	0.106
002	FA	02	362.386	0.1
002	FA	02	363.2	0.101
002	FA	02	364.012	0.134
002	FA	02	364.788	0.1
002	FA	02	365.509	0.415
002	FA	02	366.216	0.145
002	FA	02	366.93	0.416
002	FA	02	367.647	0.1
002	FA	02	368.388	0.108
002	FA	02	369.165	0.101
002	FA	02	369.892	0.495
002	FA	02	370.658	0.452
002	FA	02	371.419	0.108
002	FA	02	372.175	0.128
002	FA	02	372.941	0.102
002	FA	02	373.668	0.133
002	FA	02	374.361	0.324
002	FA	02	375.095	0.452
002	FA	02	375.829	0.118
002	FA	02	376.555	0.1
002	FA	02	377.254	0.442
002	FA	02	377.962	0.464
002	FA	02	378.684	0.142
002	FA	02	379.416	0.105
002	FA	02	380.122	0.105
002	FA	02	380.806	0.142
002	FA	02	381.506	0.101
002	FA	02	382.202	0.108
002	FA	02	382.911	0.14
002	FA	02	383.628	0.144
002	FA	02	384.317	0.104
002	FA	02	384.985	0.422
002	FA	02	385.668	0.474
002	FA	02	386.368	0.405
002	FA	02	387.122	0.382
002	FA	02	387.926	0.104
002	FA	02	388.718	0.108
002	FA	02	389.42	0.423
002	FA	02	390.101	0.478
002	FA	02	390.789	0.1
002	FA	02	391.495	0.453
002	FA	02	392.228	0.118
002	FA	02	392.987	0.102
002	FA	02	393.701	0.121
002	FA	02	394.386	0.13
002	FA	02	395.082	0.1
002	FA	02	395.792	0.496
002	FA	02	396.539	0.124
002	FA	02	397.321	0.11
002	FA	02	398.078	0.148
002	FA	02	398.807	0.48
002	FA	02	399.498	0.112
002	FA	02	400.203	0.101
002	FA	02	400.934	0.337
002	FA	02	401.654	0.122
002	FA	02	402.387	0.486
002	FA	02	403.112	0.438
002	FA	02	403.81	0.118
002	FA	02	404.524	0.148
002	FA	02	405.242	0.111
002	FA	02	405.967	0.129
002	FA	02	406.72	0.108
002	FA	02	407.46	0.318
002	FA	02	408.163	0.387
002	FA	02	408.869	0.145
002	FA	02	409.577	0.101
002	FA	02	410.298	0.494
002	FA	02	411.027	0.452
002	FA	02	411.727	0.102
002	FA	02	412.421	0.45
002	FA	02	413.121	0.417
002	FA	02	413.859	0.473
002	FA	02	414.626	0.103
002	FA	02	415.436	0.104
002	FA	02	416.24	0.447
002	FA	02	416.985	0.328
002	FA	02	417.663	0.404
002	FA	02	418.316	0.198
002	FA	02	418.956	0.106
002	OM	04	0.794	0.136
002	OM	04	1.499	0.488
002	OM	04	2.233	0.494
002	OM	04	2.994	0.101
002	OM	04	3.791	0.455
002	OM	04	4.6	0.496
002	OM	04	5.386	0.106
002	OM	04	6.152	0.103
002	OM	04	6.916	0.453
002	OM	04	7.665	0.104
002	OM	04	8.407	0.105
002	OM	04	9.131	0.101
002	OM	04	9.833	0.121
002	OM	04	10.553	0.323
002	OM	04	11.289	0.114
002	OM	04	12.032	0.498
002	OM	04	12.783	0.499
002	OM	04	13.559	0.375
002	OM	04	14.352	0.498
002	OM	04	15.156	0.495
002	OM	04	15.952	0.127
002	OM	04	16.732	0.47
002	OM	04	17.492	0.102
002	OM	04	18.234	0.109
002	OM	04	18.956	0.1
002	OM	04	19.652	0.111
002	OM	04	20.35	0.116
002	OM	04	21.04	0.105
002	OM	04	21.751	0.381
002	OM	04	22.516	0.362
002	OM	04	23.308	0.11
002	OM	04	24.092	0.118
002	OM	04	24.872	0.127
002	OM	04	25.653	0.493
002	OM	04	26.419	0.115
002	OM	04	27.163	0.114
002	OM	04	27.878	0.101
002	OM	04	28.573	0.102
002	OM	04	29.262	0.479
002	OM	04	29.976	0.103
002	OM	04	30.762	0.492
002	OM	04	31.621	0.101
002	OM	04	32.496	0.106
002	OM	04	33.371	0.496
002	OM	04	34.216	0.101
002	OM	04	35.001	0.116
002	OM	04	35.762	0.1
002	OM	04	36.522	0.112
002	OM	04	37.274	0.487
002	OM	04	38.034	0.142
002	OM	04	38.776	0.101
002	OM	04	39.481	0.1
002	OM	04	40.169	0.107
002	OM	04	40.862	0.473
002	OM	04	41.581	0.42
002	OM	04	42.352	0.105
002	OM	04	43.149	0.492
002	OM	04	43.917	0.102
002	OM	04	44.658	0.323
002	OM	04	45.352	0.134
002	OM	04	46.048	0.491
002	OM	04	46.763	0.498
002	OM	04	47.488	0.474
002	OM	04	48.232	0.327
002	OM	04	48.981	0.496
002	OM	04	49.717	0.105
002	OM	04	50.432	0.152
002	OM	04	51.12	0.115
002	OM	04	51.792	0.133
002	OM	04	52.463	0.102
002	OM	04	53.166	0.1
002	OM	04	53.91	0.352
002	OM	04	54.717	0.132
002	OM	04	55.531	0.111
002	OM	04	56.338	0.12
002	OM	04	57.122	0.499
002	OM	04	57.877	0.102
002	OM	04	58.606	0.432
002	OM	04	59.344	0.396
002	OM	04	60.117	0.473
002	OM	04	60.898	0.49
002	OM	04	61.701	0.115
002	OM	04	62.491	0.117
002	OM	04	63.264	0.101
002	OM	04	64.034	0.131
002	OM	04	64.803	0.103
002	OM	04	65.577	0.101
002	OM	04	66.357	0.11
002	OM	04	67.127	0.135
002	OM	04	67.846	0.101
002	OM	04	68.542	0.328
002	OM	04	69.247	0.499
002	OM	04	69.973	0.1
002	OM	04	70.747	0.102
002	OM	04	71.552	0.122
002	OM	04	72.342	0.122
002	OM	04	73.107	0.114
002	OM	04	73.862	0.468
002	OM	04	74.614	0.101
002	OM	04	75.389	0.115
002	OM	04	76.166	0.104
002	OM	04	76.942	0.103
002	OM	04	77.688	0.102
002	OM	04	78.394	0.433
002	OM	04	79.128	0.117
002	OM	04	79.882	0.106
002	OM	04	80.678	0.456
002	OM	04	81.515	0.35
002	OM	04	82.354	0.104
002	OM	04	83.168	0.14
002	OM	04	83.934	0.119
002	OM	04	84.662	0.492
002	OM	04	85.379	0.496
002	OM	04	86.124	0.105
002	OM	04	86.902	0.49
002	OM	04	87.713	0.103
002	OM	04	88.535	0.464
002	OM	04	89.331	0.102
002	OM	04	90.084	0.127
002	OM	04	90.787	0.328
002	OM	04	91.487	0.128
002	OM	04	92.192	0.496
002	OM	04	92.955	0.116
002	OM	04	93.792	0.118
002	OM	04	94.685	0.109
002	OM	04	95.593	0.4
002	OM	04	96.456	0.102
002	OM	04	97.26	0.48
002	OM	04	98.042	0.11
002	OM	04	98.829	0.107
002	OM	04	99.608	0.47
002	OM	04	100.386	0.311
002	OM	04	101.128	0.306
002	OM	04	101.823	0.11
002	OM	04	102.504	0.109
002	OM	04	103.178	0.497
002	OM	04	103.884	0.152
002	OM	04	104.686	0.101
002	OM	04	105.544	0.102
002	OM	04	106.41	0.13
002	OM	04	107.228	0.102
002	OM	04	108.031	0.322
002	OM	04	108.752	0.468
002	OM	04	109.471	0.491
002	OM	04	110.197	0.103
002	OM	04	110.906	0.457
002	OM	04	111.592	0.127
002	OM	04	112.257	0.123
002	OM	04	112.906	0.129
002	OM	04	113.554	0.128
002	OM	04	114.228	0.111
002	OM	04	114.95	0.11
002	OM	04	115.732	0.466
002	OM	04	116.522	0.101
002	OM	04	117.331	0.112
002	OM	04	118.122	0.494
002	OM	04	118.888	0.492
002	OM	04	119.629	0.134
002	OM	04	120.344	0.368
002	OM	04	121.063	0.322
002	OM	04	121.794	0.127
002	OM	04	122.553	0.126
002	OM	04	123.318	0.122
002	OM	04	124.078	0.123
002	OM	04	124.816	0.111
002	OM	04	125.544	0.363
002	OM	04	126.24	0.107
002	OM	04	126.924	0.12
002	OM	04	127.601	0.485
002	OM	04	128.308	0.499
002	OM	04	129.058	0.488
002	OM	04	129.899	0.476
002	OM	04	130.761	0.497
002	OM	04	131.613	0.104
002	OM	04	132.443	0.106
002	OM	04	133.232	0.122
002	OM	04	133.978	0.1
002	OM	04	134.719	0.108
002	OM	04	135.439	0.472
002	OM	04	136.17	0.457
002	OM	04	136.932	0.462
002	OM	04	137.718	0.113
002	OM	04	138.479	0.111
002	OM	04	139.22	0.487
002	OM	04	139.942	0.104
002	OM	04	140.675	0.1
002	OM	04	141.44	0.492
002	OM	04	142.242	0.113
002	OM	04	143.031	0.103
002	OM	04	143.792	0.32
002	OM	04	144.497	0.101
002	OM	04	145.182	0.329
002	OM	04	145.85	0.1
002	OM	04	146.531	0.119
002	OM	04	147.236	0.478
002	OM	04	147.988	0.488
002	OM	04	148.767	0.352
002	OM	04	149.554	0.101
002	OM	04	150.314	0.1
002	OM	04	151.025	0.112
002	OM	04	151.692	0.1
002	OM	04	152.338	0.122
002	OM	04	152.973	0.161
002	OM	04	153.618	0.476
002	OM	04	154.303	0.499
002	OM	04	155.058	0.107
002	OM	04	155.902	0.459
002	OM	04	156.73	0.465
002	OM	04	157.526	0.111
002	OM	04	158.272	0.107
002	OM	04	158.973	0.105
002	OM	04	159.669	0.117
002	OM	04	160.356	0.105
002	OM	04	161.068	0.113
002	OM	04	161.798	0.499
002	OM	04	162.538	0.123
002	OM	04	163.28	0.11
002	OM	04	164.022	0.117
002	OM	04	164.744	0.117
002	OM	04	165.47	0.1
002	OM	04	166.223	0.462
002	OM	04	167.01	0.1
002	OM	04	167.832	0.488
002	OM	04	168.662	0.462
002	OM	04	169.477	0.488
002	OM	04	170.263	0.462
002	OM	04	170.996	0.378
002	OM	04	171.679	0.103
002	OM	04	172.36	0.1
002	OM	04	173.041	0.109
002	OM	04	173.753	0.112
002	OM	04	174.511	0.478
002	OM	04	175.33	0.157
002	OM	04	176.171	0.135
002	OM	04	176.954	0.113
002	OM	04	177.703	0.108
002	OM	04	178.411	0.135
002	OM	04	179.112	0.496
002	OM	04	179.823	0.1
002	OM	04	180.573	0.476
002	OM	04	181.339	0.487
002	OM	04	182.12	0.106
002	OM	04	182.908	0.102
002	OM	04	183.659	0.132
002	OM	04	184.358	0.102
002	OM	04	185.047	0.481
002	OM	04	185.752	0.102
002	OM	04	186.494	0.116
002	OM	04	187.242	0.128
002	OM	04	188.012	0.498
002	OM	04	188.772	0.116
002	OM	04	189.492	0.118
002	OM	04	190.163	0.108
002	OM	04	190.821	0.452
002	OM	04	191.481	0.1
002	OM	04	192.162	0.112
002	OM	04	192.893	0.105
002	OM	04	193.692	0.106
002	OM	04	194.496	0.319
002	OM	04	195.274	0.498
002	OM	04	195.992	0.345
002	OM	04	196.689	0.326
002	OM	04	197.388	0.107
002	OM	04	198.113	0.102
002	OM	04	198.882	0.479
002	OM	04	199.672	0.125
002	OM	04	200.471	0.487
002	OM	04	201.239	0.496
002	OM	04	201.955	0.104
002	OM	04	202.636	0.1
002	OM	04	203.288	0.105
002	OM	04	203.924	0.12
002	OM	04	204.582	0.473
002	OM	04	205.268	0.496
002	OM	04	206.018	0.498
002	OM	04	206.834	0.499
002	OM	04	207.649	0.148
002	OM	04	208.422	0.376
002	OM	04	209.123	0.338
002	OM	04	209.828	0.115
002	OM	04	210.526	0.132
002	OM	04	211.222	0.1
002	OM	04	211.921	0.153
002	OM	04	212.601	0.343
002	OM	04	213.268	0.11
002	OM	04	213.928	0.362
002	OM	04	214.577	0.1
002	OM	04	215.228	0.115
002	OM	04	215.901	0.482
002	OM	04	216.679	0.112
002	OM	04	217.54	0.119
002	OM	04	218.398	0.427
002	OM	04	219.258	0.346
002	OM	04	220.087	0.13
002	OM	04	220.852	0.432
002	OM	04	221.576	0.106
002	OM	04	222.275	0.326
002	OM	04	222.974	0.47
002	OM	04	223.692	0.487
002	OM	04	224.434	0.492
002	OM	04	225.184	0.342
002	OM	04	225.944	0.102
002	OM	04	226.699	0.145
002	OM	04	227.426	0.122
002	OM	04	228.127	0.104
002	OM	04	228.808	0.119
002	OM	04	229.508	0.493
002	OM	04	230.213	0.114
002	OM	04	230.945	0.122
002	OM	04	231.721	0.449
002	OM	04	232.514	0.477
002	OM	04	233.272	0.126
002	OM	04	233.99	0.458
002	OM	04	234.68	0.114
002	OM	04	235.368	0.12
002	OM	04	236.082	0.472
002	OM	04	236.824	0.489
002	OM	04	237.593	0.101
002	OM	04	238.365	0.121
002	OM	04	239.112	0.1
002	OM	04	239.808	0.1
002	OM	04	240.491	0.107
002	OM	04	241.158	0.466
002	OM	04	241.823	0.129
002	OM	04	242.51	0.143
002	OM	04	243.218	0.117
002	OM	04	243.962	0.447
002	OM	04	244.715	0.118
002	OM	04	245.458	0.137
002	OM	04	246.162	0.13
002	OM	04	246.876	0.499
002	OM	04	247.604	0.108
002	OM	04	248.365	0.111
002	OM	04	249.166	0.122
002	OM	04	249.951	0.101
002	OM	04	250.687	0.111
002	OM	04	251.366	0.101
002	OM	04	252.018	0.113
002	OM	04	252.668	0.102
002	OM	04	253.312	0.122
002	OM	04	253.998	0.11
002	OM	04	254.745	0.488
002	OM	04	255.534	0.136
002	OM	04	256.352	0.499
002	OM	04	257.155	0.432
002	OM	04	257.922	0.471
002	OM	04	258.675	0.102
002	OM	04	259.427	0.119
002	OM	04	260.182	0.114
002	OM	04	260.934	0.1
002	OM	04	261.693	0.462
002	OM	04	262.462	0.307
002	OM	04	263.221	0.112
002	OM	04	263.943	0.113
002	OM	04	264.632	0.459
002	OM	04	265.324	0.487
002	OM	04	266.012	0.12
002	OM	04	266.73	0.498
002	OM	04	267.493	0.108
002	OM	04	268.298	0.111
002	OM	04	269.079	0.136
002	OM	04	269.829	0.104
002	OM	04	270.543	0.108
002	OM	04	271.297	0.495
002	OM	04	272.042	0.493
002	OM	04	272.807	0.108
002	OM	04	273.583	0.472
002	OM	04	274.319	0.116
002	OM	04	275.001	0.112
002	OM	04	275.669	0.385
002	OM	04	276.337	0.115
002	OM	04	276.993	0.103
002	OM	04	277.68	0.1
002	OM	04	278.398	0.1
002	OM	04	279.133	0.407
002	OM	04	279.811	0.13
002	OM	04	280.464	0.138
002	OM	04	281.127	0.453
002	OM	04	281.809	0.13
002	OM	04	282.547	0.49
002	OM	04	283.321	0.496
002	OM	04	284.114	0.462
002	OM	04	284.884	0.115
002	OM	04	285.596	0.402
002	OM	04	286.298	0.462
002	OM	04	286.986	0.112
002	OM	04	287.659	0.102
002	OM	04	288.337	0.12
002	OM	04	289.006	0.108
002	OM	04	289.668	0.127
002	OM	04	290.331	0.468
002	OM	04	290.998	0.104
002	OM	04	291.713	0.482
002	OM	04	292.532	0.108
002	OM	04	293.418	0.499
002	OM	04	294.3	0.318
002	OM	04	295.138	0.101
002	OM	04	295.91	0.112
002	OM	04	296.618	0.102
002	OM	04	297.312	0.104
002	OM	04	298.002	0.498
002	OM	04	298.708	0.113
002	OM	04	299.444	0.46
002	OM	04	300.184	0.112
002	OM	04	300.902	0.119
002	OM	04	301.591	0.128
002	OM	04	302.255	0.104
002	OM	04	302.911	0.427
002	OM	04	303.583	0.48
002	OM	04	304.272	0.468
002	OM	04	305.002	0.358
002	OM	04	305.76	0.449
002	OM	04	306.496	0.485
002	OM	04	307.218	0.108
002	OM	04	307.928	0.456
002	OM	04	308.602	0.121
002	OM	04	309.255	0.443
002	OM	04	309.904	0.332
002	OM	04	310.562	0.124
002	OM	04	311.228	0.1
002	OM	04	311.884	0.118
002	OM	04	312.525	0.104
002	OM	04	313.16	0.309
002	OM	04	313.792	0.452
002	OM	04	314.441	0.466
002	OM	04	315.129	0.135
002	OM	04	315.888	0.11
002	OM	04	316.69	0.111
002	OM	04	317.464	0.1
002	OM	04	318.225	0.101
002	OM	04	318.958	0.108
002	OM	04	319.656	0.105
002	OM	04	320.33	0.488
002	OM	04	321.014	0.132
002	OM	04	321.712	0.131
002	OM	04	322.472	0.131
002	OM	04	323.279	0.146
002	OM	04	324.071	0.115
002	OM	04	324.849	0.122
002	OM	04	325.592	0.112
002	OM	04	326.307	0.101
002	OM	04	327.022	0.461
002	OM	04	327.73	0.491
002	OM	04	328.468	0.478
002	OM	04	329.219	0.108
002	OM	04	329.942	0.471
002	OM	04	330.648	0.139
002	OM	04	331.378	0.108
002	OM	04	332.118	0.471
002	OM	04	332.872	0.116
002	OM	04	333.626	0.123
002	OM	04	334.385	0.444
002	OM	04	335.128	0.1
002	OM	04	335.831	0.116
002	OM	04	336.508	0.313
002	OM	04	337.172	0.114
002	OM	04	337.834	0.428
002	OM	04	338.526	0.499
002	OM	04	339.274	0.109
002	OM	04	340.081	0.486
002	OM	04	340.898	0.112
002	OM	04	341.708	0.1
002	OM	04	342.477	0.109
002	OM	04	343.204	0.102
002	OM	04	343.92	0.106
002	OM	04	344.622	0.105
002	OM	04	345.338	0.104
002	OM	04	346.052	0.1
002	OM	04	346.767	0.12
002	OM	04	347.442	0.109
002	OM	04	348.111	0.153
002	OM	04	348.802	0.101
002	OM	04	349.495	0.115
002	OM	04	350.231	0.124
002	OM	04	350.988	0.117
002	OM	04	351.737	0.11
002	OM	04	352.45	0.437
002	OM	04	353.126	0.119
002	OM	04	353.783	0.105
002	OM	04	354.446	0.475
002	OM	04	355.122	0.106
002	OM	04	355.818	0.104
002	OM	04	356.551	0.102
002	OM	04	357.284	0.109
002	OM	04	357.997	0.112
002	OM	04	358.682	0.327
002	OM	04	359.369	0.111
002	OM	04	360.066	0.482
002	OM	04	360.808	0.481
002	OM	04	361.584	0.102
002	OM	04	362.375	0.117
002	OM	04	363.16	0.113
002	OM	04	363.892	0.421
002	OM	04	364.582	0.368
002	OM	04	365.292	0.497
002	OM	04	365.998	0.115
002	OM	04	366.738	0.111
002	OM	04	367.53	0.104
002	OM	04	368.344	0.107
002	OM	04	369.159	0.11
002	OM	04	369.967	0.108
002	OM	04	370.718	0.353
002	OM	04	371.457	0.428
002	OM	04	372.188	0.102
002	OM	04	372.93	0.48
002	OM	04	373.697	0.1
002	OM	04	374.462	0.111
002	OM	04	375.212	0.115
002	OM	04	375.916	0.111
002	OM	04	376.598	0.1
002	OM	04	377.279	0.15
002	OM	04	377.972	0.495
002	OM	04	378.685	0.367
002	OM	04	379.461	0.111
002	OM	04	380.242	0.416
002	OM	04	380.996	0.108
002	OM	04	381.701	0.335
002	OM	04	382.383	0.109
002	OM	04	383.068	0.486
002	OM	04	383.76	0.495
002	OM	04	384.503	0.108
002	OM	04	385.263	0.107
002	OM	04	386.038	0.117
002	OM	04	386.758	0.116
002	OM	04	387.448	0.119
002	OM	04	388.14	0.155
002	OM	04	388.849	0.499
002	OM	04	389.6	0.116
002	OM	04	390.442	0.134
002	OM	04	391.294	0.101
002	OM	04	392.081	0.112
002	OM	04	392.818	0.114
002	OM	04	393.532	0.482
002	OM	04	394.256	0.499
002	OM	04	394.982	0.495
002	OM	04	395.718	0.1
002	OM	04	396.442	0.128
002	OM	04	397.132	0.318
002	OM	04	397.819	0.104
002	OM	04	398.51	0.113
002	OM	04	399.215	0.121
002	OM	04	399.92	0.112
002	OM	04	400.602	0.132
002	OM	04	401.279	0.481
002	OM	04	401.975	0.476
002	OM	04	402.663	0.114
002	OM	04	403.358	0.118
002	OM	04	404.029	0.463
002	OM	04	404.693	0.108
002	OM	04	405.382	0.393
002	OM	04	406.083	0.122
002	OM	04	406.778	0.118
002	OM	04	407.466	0.49
002	OM	04	408.17	0.103
002	OM	04	408.914	0.482
002	OM	04	409.688	0.116
002	OM	04	410.48	0.101
002	OM	04	411.252	0.145
002	OM	04	412.017	0.102
002	OM	04	412.765	0.133
002	OM	04	413.494	0.106
002	OM	04	414.182	0.1
002	OM	04	414.851	0.1
002	OM	04	415.526	0.475
002	OM	04	416.227	0.112
002	OM	04	416.994	0.468
002	OM	04	417.837	0.103
002	OM	04	418.682	0.459
007	RS	01	1.322	0.232
007	RS	01	2.125	0.232
007	RS	01	2.951	0.23
007	RS	01	3.758	0.231
007	RS	01	4.574	0.237
007	RS	01	5.382	0.238
007	RS	01	6.165	0.234
007	RS	01	6.977	0.233
007	RS	01	7.789	0.229
007	RS	01	8.615	0.24
007	RS	01	9.43	0.222
007	RS	01	10.223	0.232
007	RS	01	11.072	0.229
007	RS	01	11.928	0.228
007	RS	01	12.806	0.231
007	RS	01	13.666	0.225
007	RS	01	14.5	0.232
007	RS	01	15.358	0.234
007	RS	01	16.212	0.229
007	RS	01	17.064	0.233
007	RS	01	17.896	0.238
007	RS	01	18.716	0.226
007	RS	01	19.549	0.228
007	RS	01	20.372	0.235
007	RS	01	21.207	0.228
007	RS	01	22.003	0.227
007	RS	01	22.825	0.231
007	RS	01	23.648	0.228
007	RS	01	24.504	0.222
007	RS	01	25.325	0.229
007	RS	01	26.12	0.232
007	RS	01	26.96	0.23
007	RS	01	27.794	0.225
007	RS	01	28.662	0.233
007	RS	01	29.492	0.238
007	RS	01	30.316	0.235
007	RS	01	31.151	0.228
007	RS	01	31.997	0.232
007	RS	01	32.831	0.219
007	RS	01	33.654	0.232
007	RS	01	34.478	0.233
007	RS	01	35.293	0.225
007	RS	01	36.115	0.234
007	RS	01	36.927	0.228
007	RS	01	37.717	0.236
007	RS	01	38.547	0.228
007	RS	01	39.361	0.231
007	RS	01	40.192	0.235
007	RS	01	41.002	0.231
007	RS	01	41.821	0.232
007	RS	01	42.634	0.234
007	RS	01	43.468	0.239
007	RS	01	44.317	0.234
007	RS	01	45.145	0.228
007	RS	01	46.04	0.232
007	RS	01	46.903	0.241
007	RS	01	47.767	0.238
007	RS	01	48.58	0.23
007	RS	01	49.439	0.231
007	RS	01	50.276	0.233
007	RS	01	51.122	0.242
007	RS	01	51.95	0.237
007	RS	01	52.757	0.232
007	RS	01	53.584	0.237
007	RS	01	54.42	0.243
007	RS	01	55.241	0.232
007	RS	01	56.043	0.232
007	RS	01	56.888	0.232
007	RS	01	57.73	0.232
007	RS	01	58.608	0.236
007	RS	01	59.472	0.235
007	RS	01	60.33	0.235
007	RS	01	61.196	0.231
007	RS	01	62.07	0.232
007	RS	01	62.914	0.229
007	RS	01	63.663	0.222
007	RS	01	64.491	0.231
007	RS	01	65.301	0.237
007	RS	01	66.116	0.243
007	RS	01	66.911	0.238
007	RS	01	67.74	0.238
007	RS	01	68.598	0.232
007	RS	01	69.48	0.228
007	RS	01	70.336	0.231
007	RS	01	71.213	0.232
007	RS	01	72.074	0.232
007	RS	01	72.925	0.235
007	RS	01	73.727	0.238
007	RS	01	74.539	0.227
007	RS	01	75.339	0.239
007	RS	01	76.146	0.239
007	RS	01	76.961	0.243
007	RS	01	77.752	0.233
007	RS	01	78.586	0.238
007	RS	01	79.41	0.231
007	RS	01	80.282	0.235
007	RS	01	81.112	0.234
007	RS	01	81.979	0.238
007	RS	01	82.832	0.23
007	RS	01	83.703	0.241
007	RS	01	84.553	0.232
007	RS	01	85.377	0.227
007	RS	01	86.247	0.232
007	RS	01	87.082	0.241
007	RS	01	87.941	0.221
007	RS	01	88.738	0.241
007	RS	01	89.598	0.237
007	RS	01	90.425	0.238
007	RS	01	91.279	0.239
007	RS	01	92.081	0.233
007	RS	01	92.91	0.232
007	RS	01	93.753	0.232
007	RS	01	94.606	0.222
007	RS	01	95.442	0.245
007	RS	01	96.25	0.235
007	RS	01	97.08	0.236
007	RS	01	97.894	0.232
007	RS	01	98.715	0.228
007	RS	01	99.517	0.236
007	RS	01	100.345	0.238
007	RS	01	101.172	0.232
007	RS	01	102.014	0.232
007	RS	01	102.836	0.235
007	RS	01	103.671	0.235
007	RS	01	104.508	0.238
007	RS	01	105.345	0.241
007	RS	01	106.148	0.23
007	RS	01	106.955	0.232
007	RS	01	107.764	0.237
007	RS	01	108.577	0.228
007	RS	01	109.39	0.228
007	RS	01	110.164	0.238
007	RS	01	110.966	0.238
007	RS	01	111.758	0.227
007	RS	01	112.581	0.238
007	RS	01	113.398	0.239
007	RS	01	114.232	0.231
007	RS	01	115.065	0.235
007	RS	01	115.928	0.232
007	RS	01	116.76	0.237
007	RS	01	117.585	0.233
007	RS	01	118.406	0.234
007	RS	01	119.239	0.239
007	RS	01	120.091	0.233
007	RS	01	120.894	0.238
007	RS	01	121.714	0.239
007	RS	01	122.532	0.234
007	RS	01	123.36	0.239
007	RS	01	124.152	0.243
007	RS	01	124.921	0.223
007	RS	01	125.707	0.234
007	RS	01	126.488	0.234
007	RS	01	127.298	0.228
